date_start,date_end,pollster,poll_sponsor,poll_type,poll_subject,question_text,population,party,sample_size,pct_concern_very,pct_concern_some,pct_concern_not_very,pct_concern_none,poll_url
2020-06-19,2020-06-21,Léger,Association for Canadian Studies,0,1,Are you personally afraid of contracting the COVID-19 (Coronavirus)?,a,all,1002,23.0,35.0,21.0,17.0,https://leger360.com/wp-content/uploads/2020/06/Leger-National-weekly-pandemic-tracker-june-22nd-2020-1.pdf
2020-06-18,2020-06-21,Morning Consult,,0,0,How concerned are you that the coronavirus will impact the following? U.S. economy,rv,all,1995,60.0,27.0,4.0,3.0,https://assets.morningconsult.com/wp-uploads/2020/07/14101853/200674_crosstabs_CORONAVIRUS_CONTENT_RVs_v2_JB.pdf
2020-06-18,2020-06-20,Harris Poll,,0,0,How concerned are you about the impact coronavirus (COVID-19) has on the following? The American economy,a,all,1962,52.0,35.0,10.0,3.0,https://theharrispoll.com/wp-content/uploads/2020/06/Wave-17_Tabs_Banner-3.pdf
2020-06-12,2020-06-16,Echelon Insights,,0,1,How personally concerned are you about the chances of you or someone in your family becoming infected with the coronavirus?,rv,all,1000,46.0,27.0,27.0,1.0,https://echeloninsights.com/in-the-news/september-omnibus-covid/
2020-06-13,2020-06-16,Harris Poll,,0,0,How concerned are you about the impact coronavirus (COVID-19) has on the following? The American economy,a,all,1963,49.0,35.0,10.0,5.0,https://theharrispoll.com/wp-content/uploads/2020/06/Wave-16_tabs_Banner-1.pdf
2020-06-14,2020-06-16,YouGov,Economist,0,1,"Taking into consideration both your risk of contracting it and the seriousness of the illness, how worried are you personally about experiencing COVID-19?",a,all,1500,21.0,38.0,28.0,13.0,https://docs.cdn.yougov.com/vgqowgynze/econTabReport.pdf
2020-06-09,2020-06-16,Øptimus,,1,1,How worried are you about the possibility that you or your family members may contract coronavirus?,a,all,859,23.9,35.8,23.6,12.5,https://github.com/optimus-forecasting-and-polling/0ptimus-Coronavirus-Tracking/tree/master/June-18-2020
2020-06-11,2020-06-15,Global Strategy Group/GBAO/Navigator Research,,0,1,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. Someone close to you getting infected with coronavirus,rv,all,1009,39.0,33.0,18.0,10.0,https://navigatorresearch.org/wp-content/uploads/2020/06/Navigating-Coronavirus-Full-Topline-F06.18.20.pdf
2020-06-11,2020-06-15,Global Strategy Group/GBAO/Navigator Research,,0,1,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. You personally getting infected with coronavirus,rv,all,1009,30.0,30.0,26.0,14.0,https://navigatorresearch.org/wp-content/uploads/2020/06/Navigating-Coronavirus-Full-Topline-F06.18.20.pdf
2020-06-11,2020-06-15,Quinnipiac,,0,1,"How concerned are you that you or someone you know will be infected with the coronavirus: very concerned, somewhat concerned, not so concerned, or not concerned at all?",rv,all,1332,36.0,33.0,15.0,16.0,https://poll.qu.edu/national/release-detail?ReleaseID=3664
2020-06-11,2020-06-15,AP-NORC,,0,1,How worried are you about you or someone in your family being infected with … The coronavirus,a,all,1310,32.0,36.0,22.0,9.0,http://apnorc.org/PDFs/AP-NORC%20June%202020/Topline_covid.pdf
2020-06-11,2020-06-15,Global Strategy Group/GBAO/Navigator Research,,0,0,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. The economy falling into a recession,rv,all,1009,44.0,39.0,11.0,6.0,https://navigatorresearch.org/wp-content/uploads/2020/06/Navigating-Coronavirus-Full-Topline-F06.18.20.pdf
2020-06-12,2020-06-15,Ipsos (online),Axios,0,0,"How concerned are you, if at all, with the following? The U.S. economy collapsing during the coronavirus outbreak",a,all,1022,54.0,33.0,10.0,3.0,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-06/topline-axios-poll-w13.pdf
2020-06-12,2020-06-14,YouGov,Huffington Post,0,1,How concerned are you that you or someone in your family will contract the coronavirus?,a,all,1000,29.0,37.0,19.0,11.0,https://docs.cdn.yougov.com/4xyjgiwnim/tabs_HP_Coronavirus_20200612.pdf
2020-06-12,2020-06-14,Morning Consult,,0,0,How concerned are you that the coronavirus will impact the following? U.S. economy,a,all,2200,58.0,27.0,4.0,3.0,https://assets.morningconsult.com/wp-uploads/2020/06/15150404/200652_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
2020-06-12,2020-06-14,Léger,Association for Canadian Studies,0,1,Are you personally afraid of contracting the COVID-19 (Coronavirus)?,a,all,1004,26.0,34.0,19.0,17.0,https://leger360.com/wp-content/uploads/2020/06/Leger-National-Weekly-Pandemic-Tracker-June-15-2020.pdf
2020-06-08,2020-06-14,Gallup,,0,1,"How worried are you that you will get the coronavirus -- very worried, somewhat worried, not too worried, not worried at all?",a,all,3624,9.0,40.0,34.0,18.0,https://news.gallup.com/poll/308222/coronavirus-pandemic.aspx
2020-06-06,2020-06-13,Øptimus,,1,1,How worried are you about the possibility that you or your family members may contract coronavirus?,a,all,899,26.0,37.8,22.4,12.3,https://github.com/optimus-forecasting-and-polling/0ptimus-Coronavirus-Tracking/tree/master/June-15-2020
2020-06-10,2020-06-11,Ipsos (online),ABC News,0,1,How concerned are you that you or someone you know will be infected with the coronavirus?,a,all,686,28.0,41.0,23.0,8.0,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-06/topline-abc-coronavirus-wave-12.pdf
2020-06-07,2020-06-09,YouGov,Economist,0,1,"Taking into consideration both your risk of contracting it and the seriousness of the illness, how worried are you personally about experiencing COVID-19?",a,all,1500,20.0,38.0,28.0,14.0,https://docs.cdn.yougov.com/ngcg634q9k/econTabReport.pdf
2020-06-09,2020-06-09,Data for Progress,,0,1,How worried are you personally about experiencing coronavirus (COVID-19)?,a,all,836,24.83,38.51,22.47,13.59,https://docs.google.com/spreadsheets/d/1Ulb7_xHlxGXMc9CFALO64lP5Tow0Qsh6ENzKySO9fnc/edit
2020-06-02,2020-06-09,Øptimus,,1,1,How worried are you about the possibility that you or your family members may contract coronavirus?,a,all,852,26.5,34.9,24.0,14.3,https://github.com/optimus-forecasting-and-polling/0ptimus-Coronavirus-Tracking/tree/master/June-11-2020
2020-06-04,2020-06-08,Global Strategy Group/GBAO/Navigator Research,,0,0,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. The economy falling into a recession,rv,all,1608,40.0,41.0,15.0,4.0,https://navigatorresearch.org/wp-content/uploads/2020/06/Navigating-Coronavirus-Full-Topline-F06.11.20.pdf
2020-06-06,2020-06-08,Harris Poll,,0,0,How concerned are you about the impact coronavirus (COVID-19) has on the following? The American economy,a,all,1969,51.0,34.0,11.0,4.0,https://theharrispoll.com/wp-content/uploads/2020/06/Wave-15-Data-Tabs.pdf
2020-06-05,2020-06-08,Ipsos (online),Axios,0,0,"How concerned are you, if at all, with the following? The U.S. economy collapsing during the coronavirus outbreak",a,all,1006,48.0,33.0,11.0,7.0,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-06/topline-axios-wave-12.pdf
2020-06-04,2020-06-08,Global Strategy Group/GBAO/Navigator Research,,0,1,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. Someone close to you getting infected with coronavirus,rv,all,1608,37.0,34.0,20.0,10.0,https://navigatorresearch.org/wp-content/uploads/2020/06/Navigating-Coronavirus-Full-Topline-F06.11.20.pdf
2020-06-04,2020-06-08,Global Strategy Group/GBAO/Navigator Research,,0,1,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. You personally getting infected with coronavirus,rv,all,1608,26.0,33.0,25.0,16.0,https://navigatorresearch.org/wp-content/uploads/2020/06/Navigating-Coronavirus-Full-Topline-F06.11.20.pdf
2020-06-05,2020-06-07,Léger,Association for Canadian Studies,0,1,Are you afraid that someone in your immediate family will be contracting the COVID-19 (Coronavirus)?,a,all,1001,24.0,36.0,19.0,17.0,https://leger360.com/wp-content/uploads/2020/06/Leger-National-Weekly-Pandemic-Tracker-June-8th-2020.pdf
2020-06-01,2020-06-07,Gallup,,0,1,"How worried are you that you will get the coronavirus -- very worried, somewhat worried, not too worried, not worried at all?",a,all,4000,8.0,39.0,35.0,18.0,https://news.gallup.com/poll/308222/coronavirus-pandemic.aspx
2020-06-05,2020-06-07,Léger,Association for Canadian Studies,0,1,Are you personally afraid of contracting the COVID-19 (Coronavirus)?,a,all,1001,23.0,33.0,22.0,18.0,https://leger360.com/wp-content/uploads/2020/06/Leger-National-Weekly-Pandemic-Tracker-June-8th-2020.pdf
2020-06-05,2020-06-07,YouGov,Huffington Post,0,1,How concerned are you that you or someone in your family will contract the coronavirus?,a,all,1000,26.0,36.0,23.0,11.0,https://docs.cdn.yougov.com/4x2nsulvy0/tabs_HP_Coronavirus_20200605.pdf
2020-06-05,2020-06-07,Morning Consult,,0,0,How concerned are you that the coronavirus will impact the following? U.S. economy,a,all,2200,56.0,29.0,6.0,2.0,https://assets.morningconsult.com/wp-uploads/2020/06/08131854/200617_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
2020-05-30,2020-06-06,Øptimus,,1,1,How worried are you about the possibility that you or your family members may contract coronavirus?,a,all,889,23.7,37.6,23.9,14.3,https://github.com/optimus-forecasting-and-polling/0ptimus-Coronavirus-Tracking/tree/master/June-08-2020
2020-05-21,2020-06-05,NORC,American Enterprise Institute,0,1,"How worried, if at all, are you about the possibility that you or someone in your household might contract the coronavirus (covid-19)?",a,all,3404,22.0,38.0,28.0,12.0,https://www.aei.org/wp-content/uploads/2020/06/AEI-COVID-19-and-American-Life-Survey-Topline.pdf
2020-06-01,2020-06-03,Civiqs,Daily Kos,0,1,"How worried are you that you, personally, will become sick with the coronavirus?",a,all,1327,14.0,37.0,20.0,29.0,https://civiqs.com/documents/Civiqs_DailyKos_monthly_banner_book_2020_06_z972k3.pdf
2020-05-31,2020-06-02,YouGov,Economist,0,1,"Taking into consideration both your risk of contracting it and the seriousness of the illness, how worried are you personally about experiencing COVID-19?",a,all,1500,20.0,38.0,28.0,13.0,https://docs.cdn.yougov.com/c00sty9kik/econTabReport.pdf
2020-05-26,2020-06-02,Øptimus,,1,1,How worried are you about the possibility that you or your family members may contract coronavirus?,a,all,907,22.8,39.2,24.9,12.2,https://github.com/optimus-forecasting-and-polling/0ptimus-Coronavirus-Tracking/tree/master/June-04-2020
2020-05-28,2020-06-02,NBC/Wall Street Journal,,0,1,"How do you feel about the possibility that you or someone in your immediate family might catch the coronavirus -- very worried, somewhat worried, not too worried or not worried at all?",rv,all,1000,25.0,38.0,24.0,11.0,https://assets.documentcloud.org/documents/6938425/200266-NBCWSJ-June-Poll.pdf
2020-05-28,2020-06-01,Global Strategy Group/GBAO/Navigator Research,,0,1,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. You personally getting infected with coronavirus,rv,all,1007,28.0,31.0,28.0,12.0,https://navigatorresearch.org/wp-content/uploads/2020/06/Navigating-Coronavirus-Tracking-Topline-F06.02.20.pdf
2020-05-28,2020-06-01,Global Strategy Group/GBAO/Navigator Research,,0,0,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. The economy falling into a recession,rv,all,1007,46.0,38.0,12.0,4.0,https://navigatorresearch.org/wp-content/uploads/2020/06/Navigating-Coronavirus-Tracking-Topline-F06.02.20.pdf
2020-05-29,2020-06-01,YouGov,CBS News,0,1,"Are you concerned, or not concerned, about yourself personally or a close family member getting the coronavirus?",a,all,2071,30.0,39.0,19.0,11.0,https://drive.google.com/file/d/1ypj11mR3myQIudjo1R9Cv--lS4P2Mpq3/view
2020-05-29,2020-06-01,Ipsos (online),Axios,0,0,"How concerned are you, if at all, with the following? The U.S. economy collapsing during the coronavirus outbreak",a,all,1033,54.0,31.0,8.0,4.0,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-06/topline-axios-wave-11.pdf
2020-05-28,2020-06-01,Global Strategy Group/GBAO/Navigator Research,,0,1,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. Someone close to you getting infected with coronavirus,rv,all,1007,38.0,34.0,21.0,7.0,https://navigatorresearch.org/wp-content/uploads/2020/06/Navigating-Coronavirus-Tracking-Topline-F06.02.20.pdf
2020-05-28,2020-06-01,Monmouth U.,,0,1,"How concerned are you about someone in your family becoming seriously ill from the coronavirus outbreak – very concerned, somewhat concerned, not too concerned, or not at all concerned?",a,all,807,37.0,32.0,14.0,16.0,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_us_061520.pdf/
2020-05-29,2020-06-01,Morning Consult,,0,0,How concerned are you that the coronavirus will impact the following? U.S. economy,a,all,2200,61.0,27.0,3.0,2.0,https://assets.morningconsult.com/wp-uploads/2020/06/03113851/2005110_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
2020-05-25,2020-05-31,Gallup,,0,1,"How worried are you that you will get the coronavirus -- very worried, somewhat worried, not too worried, not worried at all?",a,all,3916,9.0,38.0,36.0,16.0,https://news.gallup.com/poll/308222/coronavirus-pandemic.aspx
2020-05-29,2020-05-31,Léger,Association for Canadian Studies,0,1,Are you afraid that someone in your immediate family will be contracting the COVID-19 (Coronavirus)?,a,all,1002,26.0,36.0,19.0,16.0,https://leger360.com/wp-content/uploads/2020/06/Leger-National-Weekly-Pandemic-Tracker-June-1-2020.pdf
2020-05-29,2020-05-31,Léger,Association for Canadian Studies,0,1,Are you personally afraid of contracting the COVID-19 (Coronavirus)?,a,all,1002,25.0,33.0,21.0,18.0,https://leger360.com/wp-content/uploads/2020/06/Leger-National-Weekly-Pandemic-Tracker-June-1-2020.pdf
2020-05-29,2020-05-31,YouGov,Huffington Post,0,1,How concerned are you that you or someone in your family will contract the coronavirus?,a,all,1000,29.0,36.0,21.0,10.0,https://docs.cdn.yougov.com/2gy7be8emb/tabs_HP_Coronavirus_20200529.pdf
2020-05-29,2020-05-31,Harris Poll,,0,0,How concerned are you about the impact coronavirus (COVID-19) has on the following? The American economy,a,all,1965,55.0,33.0,8.0,3.0,https://theharrispoll.com/wp-content/uploads/2020/06/Wave-14.pdf
2020-05-29,2020-05-31,Change Research,,0,0,"Thinking about the impact of the coronavirus, how serious are your concerns about each of the following? A recession",lv,all,1457,42.0,37.0,18.0,4.0,https://www.changeresearch.com/post/states-of-play-battleground-wave-6
2020-05-23,2020-05-30,Øptimus,,1,1,How worried are you about the possibility that you or your family members may contract coronavirus?,a,all,908,24.6,36.3,27.4,10.7,https://github.com/optimus-forecasting-and-polling/0ptimus-Coronavirus-Tracking/tree/master/June-01-2020
2020-05-25,2020-05-28,ABC,,0,1,"How do you feel about the possibility that you or someone in your immediate family might catch the coronavirus – very worried, somewhat worried, not too worried, or not worried at all?",a,all,1001,30.0,33.0,22.0,13.0,https://www.washingtonpost.com/context/may-25-28-2020-washington-post-abc-news-poll/bb30c35e-797e-4b5c-91fc-1a1cdfbe85cc/
2020-05-27,2020-05-28,Harris Poll,,0,0,How concerned are you about the impact coronavirus (COVID-19) has on the following? The American economy,a,all,1996,54.0,33.0,9.0,4.0,https://theharrispoll.com/wp-content/uploads/2020/06/Wave-14.pdf
2020-05-21,2020-05-27,TargetSmart,,0,1,"And thinking now about the coronavirus outbreak, how worried are you that you or someone in your family will contract the coronavirus - very worried, somewhat worried, not too worried, or not worried at all?",rv,all,1200,26.0,38.0,22.0,13.0,https://insights.targetsmart.com/Analysis/covid_national_survey_may_2020/tsmart_TS_COVID_2_banner_book.pdf
